accommodates,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,125.0,0.3822889961403392,3.983395754740244,148.48329141873495
0.405546585628465,-0.438809666924868,-0.6433005478858131,-0.39106156894975297,85.0,0.3822889961403392,29.983395754740243,48.48329141873496
-0.594453414371535,-0.438809666924868,-1.6433005478858131,-0.39106156894975297,50.0,0.3822889961403392,1124.9833957547403,0.48329141873495596
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,209.0,3.382288996140339,729.9833957547403,1.483291418734956
10.405546585628464,3.5611903330751318,-0.14330054788581315,3.6089384310502473,215.0,1.382288996140339,1824.9833957547403,33.48329141873496
6.405546585628465,2.5611903330751318,0.35669945211418685,3.6089384310502473,350.0,3.382288996140339,1124.9833957547403,0.48329141873495596
1.405546585628465,-1.438809666924868,-1.1433005478858131,0.608938431050247,115.0,1.382288996140339,1124.9833957547403,62.48329141873496
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,110.0,1.382288996140339,1124.9833957547403,4.4832914187349555
1.405546585628465,-1.438809666924868,-1.1433005478858131,-0.39106156894975297,99.0,1.382288996140339,13.983395754740243,44.48329141873496
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,49.0,0.3822889961403392,1124.9833957547403,2.483291418734956
2.405546585628465,-0.438809666924868,-1.1433005478858131,1.608938431050247,100.0,1.382288996140339,1124.9833957547403,0.48329141873495596
6.405546585628465,1.561190333075132,-0.14330054788581315,2.6089384310502473,395.0,2.382288996140339,1124.9833957547403,-0.516708581265044
0.405546585628465,-1.438809666924868,-1.1433005478858131,-0.39106156894975297,70.0,0.3822889961403392,1124.9833957547403,1.483291418734956
0.405546585628465,-1.438809666924868,-1.1433005478858131,-0.39106156894975297,99.0,0.3822889961403392,1124.9833957547403,-0.516708581265044
2.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,229.0,1.382288996140339,719.9833957547403,28.483291418734957
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,74.0,0.3822889961403392,1124.9833957547403,1.483291418734956
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,80.0,3.382288996140339,9.983395754740243,18.483291418734957
-0.594453414371535,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,55.0,0.3822889961403392,59.98339575474024,6.4832914187349555
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,42.0,0.3822889961403392,1124.9833957547403,16.483291418734957
3.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,120.0,1.382288996140339,1124.9833957547403,91.48329141873495
2.405546585628465,0.561190333075132,-0.14330054788581315,0.608938431050247,299.0,2.382288996140339,729.9833957547403,6.4832914187349555
2.405546585628465,-0.438809666924868,-1.1433005478858131,0.608938431050247,100.0,0.3822889961403392,1124.9833957547403,1.483291418734956
2.405546585628465,0.561190333075132,-0.14330054788581315,1.608938431050247,180.0,6.382288996140339,20.983395754740243,47.48329141873496
3.405546585628465,0.561190333075132,-0.14330054788581315,0.608938431050247,258.0,2.382288996140339,1124.9833957547403,-0.516708581265044
1.405546585628465,-0.438809666924868,-1.1433005478858131,0.608938431050247,91.0,3.382288996140339,1124.9833957547403,-0.516708581265044
-0.594453414371535,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,75.0,13.382288996140339,179.98339575474026,11.483291418734956
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,95.0,0.3822889961403392,1124.9833957547403,18.483291418734957
0.405546585628465,-1.438809666924868,-1.1433005478858131,-0.39106156894975297,178.0,0.3822889961403392,1124.9833957547403,3.483291418734956
0.405546585628465,-1.438809666924868,-1.1433005478858131,-0.39106156894975297,200.0,1.382288996140339,89.98339575474024,-0.516708581265044
-0.594453414371535,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,31.0,0.3822889961403392,5.983395754740243,2.483291418734956
6.405546585628465,1.561190333075132,0.35669945211418685,3.6089384310502473,379.0,1.382288996140339,89.98339575474024,6.4832914187349555
2.405546585628465,0.561190333075132,-0.14330054788581315,0.608938431050247,114.0,3.382288996140339,1124.9833957547403,1.483291418734956
2.405546585628465,0.561190333075132,-0.14330054788581315,0.608938431050247,52.0,1.382288996140339,1124.9833957547403,27.483291418734957
0.405546585628465,-0.438809666924868,-0.6433005478858131,-0.39106156894975297,79.0,5.382288996140339,1124.9833957547403,9.483291418734956
1.405546585628465,-1.438809666924868,-1.1433005478858131,0.608938431050247,165.0,6.382288996140339,17.983395754740243,-0.516708581265044
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,88.0,0.3822889961403392,29.983395754740243,47.48329141873496
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,120.0,2.382288996140339,15.983395754740243,18.483291418734957
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,100.0,3.382288996140339,1124.9833957547403,0.48329141873495596
2.405546585628465,0.561190333075132,-1.1433005478858131,0.608938431050247,135.0,0.3822889961403392,4.983395754740243,2.483291418734956
4.405546585628465,0.561190333075132,-0.14330054788581315,0.608938431050247,300.0,1.382288996140339,1124.9833957547403,1.483291418734956
0.405546585628465,0.561190333075132,-0.14330054788581315,0.608938431050247,250.0,2.382288996140339,9.983395754740243,0.48329141873495596
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,90.0,1.382288996140339,13.983395754740243,12.483291418734956
0.405546585628465,-0.438809666924868,-1.1433005478858131,0.608938431050247,120.0,0.3822889961403392,1124.9833957547403,-0.516708581265044
2.405546585628465,-0.438809666924868,0.35669945211418685,0.608938431050247,100.0,2.382288996140339,1124.9833957547403,0.48329141873495596
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,80.0,0.3822889961403392,1124.9833957547403,9.483291418734956
-0.594453414371535,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,100.0,0.3822889961403392,1124.9833957547403,-0.516708581265044
4.405546585628465,-0.438809666924868,-1.1433005478858131,2.6089384310502473,140.0,1.382288996140339,29.983395754740243,141.48329141873495
-0.594453414371535,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,100.0,1.382288996140339,1124.9833957547403,20.483291418734957
2.405546585628465,-0.438809666924868,-1.1433005478858131,0.608938431050247,99.0,0.3822889961403392,30.983395754740243,17.483291418734957
0.405546585628465,-0.438809666924868,-0.6433005478858131,-0.39106156894975297,225.0,1.382288996140339,1124.9833957547403,1.483291418734956
2.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,104.0,0.3822889961403392,1124.9833957547403,3.483291418734956
2.405546585628465,0.561190333075132,-0.14330054788581315,0.608938431050247,200.0,1.382288996140339,27.983395754740243,-0.516708581265044
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,90.0,1.382288996140339,1124.9833957547403,3.483291418734956
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,85.0,2.382288996140339,99.98339575474024,17.483291418734957
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,100.0,3.382288996140339,1124.9833957547403,0.48329141873495596
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,45.0,1.382288996140339,1124.9833957547403,0.48329141873495596
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,220.0,1.382288996140339,1124.9833957547403,22.483291418734957
1.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,105.0,0.3822889961403392,1124.9833957547403,6.4832914187349555
2.405546585628465,-0.438809666924868,-1.1433005478858131,0.608938431050247,150.0,1.382288996140339,1124.9833957547403,2.483291418734956
1.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,165.0,0.3822889961403392,1124.9833957547403,20.483291418734957
6.405546585628465,1.561190333075132,0.35669945211418685,2.6089384310502473,220.0,0.3822889961403392,1124.9833957547403,5.4832914187349555
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,135.0,0.3822889961403392,1124.9833957547403,-0.516708581265044
2.405546585628465,-1.438809666924868,-1.1433005478858131,0.608938431050247,175.0,2.382288996140339,89.98339575474024,2.483291418734956
1.405546585628465,1.561190333075132,0.35669945211418685,1.608938431050247,200.0,0.3822889961403392,1124.9833957547403,-0.516708581265044
5.405546585628465,0.561190333075132,-1.1433005478858131,2.6089384310502473,375.0,0.3822889961403392,1124.9833957547403,-0.516708581265044
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,149.0,1.382288996140339,364.98339575474023,-0.516708581265044
0.405546585628465,-0.438809666924868,-0.6433005478858131,-0.39106156894975297,72.0,1.382288996140339,1124.9833957547403,0.48329141873495596
0.405546585628465,0.561190333075132,-0.6433005478858131,0.608938431050247,250.0,0.3822889961403392,1124.9833957547403,0.48329141873495596
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,55.0,1.382288996140339,29.983395754740243,3.483291418734956
1.405546585628465,-0.438809666924868,-0.6433005478858131,-0.39106156894975297,69.0,0.3822889961403392,1124.9833957547403,4.4832914187349555
7.405546585628465,0.561190333075132,-0.14330054788581315,4.608938431050247,160.0,0.3822889961403392,1124.9833957547403,42.48329141873496
2.405546585628465,0.561190333075132,-0.6433005478858131,0.608938431050247,299.0,2.382288996140339,39.98339575474024,-0.516708581265044
4.405546585628465,1.561190333075132,0.35669945211418685,2.6089384310502473,679.0,2.382288996140339,1124.9833957547403,1.483291418734956
1.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,139.0,0.3822889961403392,1124.9833957547403,51.48329141873496
2.405546585628465,-0.438809666924868,-0.14330054788581315,0.608938431050247,145.0,2.382288996140339,1124.9833957547403,17.483291418734957
1.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,125.0,0.3822889961403392,1124.9833957547403,7.4832914187349555
0.405546585628465,-1.438809666924868,-1.1433005478858131,-0.39106156894975297,70.0,0.3822889961403392,1124.9833957547403,-0.516708581265044
0.405546585628465,-1.438809666924868,-1.1433005478858131,-0.39106156894975297,75.0,0.3822889961403392,1124.9833957547403,3.483291418734956
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,120.0,0.3822889961403392,1124.9833957547403,-0.516708581265044
1.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,75.0,6.382288996140339,179.98339575474026,23.483291418734957
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,75.0,0.3822889961403392,4.983395754740243,8.483291418734956
2.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,115.0,1.382288996140339,28.983395754740243,48.48329141873496
0.405546585628465,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,109.0,1.382288996140339,1124.9833957547403,43.48329141873496
0.405546585628465,-0.438809666924868,-0.14330054788581315,-0.39106156894975297,70.0,1.382288996140339,89.98339575474024,48.48329141873496
-0.594453414371535,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,25.0,0.3822889961403392,1124.9833957547403,0.48329141873495596
3.405546585628465,-0.438809666924868,-1.1433005478858131,1.608938431050247,275.0,2.382288996140339,1124.9833957547403,8.483291418734956
0.405546585628465,-1.438809666924868,-1.1433005478858131,-0.39106156894975297,165.0,0.3822889961403392,1124.9833957547403,-0.516708581265044
-0.594453414371535,-0.438809666924868,-1.1433005478858131,-0.39106156894975297,70.0,4.382288996140339,1124.9833957547403,3.483291418734956
6.405546585628465,1.561190333075132,0.35669945211418685,-0.39106156894975297,129.0,0.3822889961403392,4.983395754740243,57.48329141873496
2.405546585628465,0.561190333075132,-0.6433005478858131,0.608938431050247,200.0,1.382288996140339,1124.9833957547403,1.483291418734956
0.405546585628465,-0.438809666924868,-0.14330054788581315,-0.39106156894975297,79.0,0.3822889961403392,1124.9833957547403,41.48329141873496
2.405546585628465,-1.438809666924868,-1.1433005478858131,0.608938431050247,149.0,0.3822889961403392,1124.9833957547403,24.483291418734957
0.405546585628465,-0.438809666924868,-0.6433005478858131,-0.39106156894975297,99.0,0.3822889961403392,13.983395754740243,4.4832914187349555
